1.6244,1.7184,-0,1.8355,0.1481,1.3176,0.2963,0.9305,0.4444,0.7917,0.5925,0.6984,0.7407,0.6449,0.8888,0.6569,1.0369,0.576,1.1851,0.5696,1.3332,0.575,1.4813,0.5882,1.6295,0.5061,1.7776,0.4645,1.9257,0.4714,2.0739,0.4629,2.222,0.5244,2.3701,0.2898,2.5182,0.5439,2.6664,0.396,2.8145,0,144.94,108.29,79.045
1.6943,1.8211,-0,1.8075,0.148,1.3048,0.296,0.9944,0.4439,0.8294,0.5919,0.7084,0.7399,0.672,0.8879,0.5958,1.0358,0.5924,1.1838,0.5759,1.3318,0.489,1.4798,0.4953,1.6277,0.4242,1.7757,0.3597,1.9237,0.2824,2.0717,0.2367,2.2197,0.3012,2.3676,0.0631,2.5156,0.1965,2.6636,0.0042,2.8116,0,168.13,117.17,88.923
1.693,1.7899,-0,1.8172,0.1545,1.2941,0.309,0.9653,0.4635,0.7918,0.618,0.7454,0.7726,0.707,0.9271,0.6398,1.0816,0.5578,1.2361,0.562,1.3906,0.4867,1.5451,0.4291,1.6996,0.4535,1.8541,0.2793,2.0086,0.2534,2.1631,0.2847,2.3177,0.065,2.4722,-0.0489,2.6267,0.2969,2.7812,0.1601,2.9357,0,164.65,112.41,84.276
1.6975,1.7784,-0,1.7943,0.148,1.3301,0.296,0.9946,0.4441,0.8281,0.5921,0.7362,0.7401,0.6595,0.8881,0.6092,1.0362,0.5787,1.1842,0.5356,1.3322,0.5069,1.4802,0.408,1.6283,0.3564,1.7763,0.4395,1.9243,0.3754,2.0723,0.3454,2.2203,0.3156,2.3684,0.4187,2.5164,0.2157,2.6644,0,2.8124,0,148.69,100.52,72.156
1.5822,1.8369,-0,1.7093,0.1473,1.4167,0.2946,1.067,0.4419,0.8372,0.5892,0.7404,0.7365,0.6267,0.8837,0.5327,1.031,0.5152,1.1783,0.446,1.3256,0.4721,1.4729,0.5319,1.6202,0.4457,1.7675,0.4045,1.9148,0.3405,2.0621,0.3282,2.2094,0.4113,2.3567,0.1329,2.504,0.1086,2.6512,0.4567,2.7985,0,134.7,86.168,58.914
1.6658,1.8214,-0,1.7802,0.1538,1.345,0.3076,1.0245,0.4615,0.8497,0.6153,0.7279,0.7691,0.6623,0.9229,0.6753,1.0767,0.5967,1.2305,0.5518,1.3844,0.5251,1.5382,0.4923,1.692,0.3142,1.8458,0.333,1.9996,0.2513,2.1534,0.4268,2.3073,0.4655,2.4611,0.4354,2.6149,0.0788,2.7687,0.7314,2.9225,0,150.43,102.7,75.446
1.693,1.7659,-0,1.836,0.1489,1.2693,0.2977,0.955,0.4466,0.8221,0.5955,0.7232,0.7444,0.6224,0.8932,0.5604,1.0421,0.576,1.191,0.5179,1.3399,0.5352,1.4887,0.4852,1.6376,0.3453,1.7865,0.2916,1.9353,0.4487,2.0842,0.4879,2.2331,0,2.382,0,2.5308,0.2666,2.6797,0.199,2.8286,0,178,129.54,101.34
1.7324,1.7615,-0,1.8072,0.1504,1.3251,0.3008,1.005,0.4512,0.8391,0.6016,0.7626,0.752,0.697,0.9024,0.6126,1.0528,0.5981,1.2032,0.542,1.3536,0.4735,1.504,0.4607,1.6544,0.4113,1.8048,0.3806,1.9552,0.2841,2.1056,0.2238,2.256,0.1559,2.4064,0.2698,2.5568,0.2424,2.7072,0,2.8576,0,144.59,97.198,68.278
1.6697,1.7953,-0,1.8057,0.1562,1.3109,0.3125,0.9585,0.4687,0.7993,0.6249,0.7036,0.7812,0.6158,0.9374,0.6014,1.0937,0.5531,1.2499,0.5237,1.4061,0.5007,1.5624,0.4602,1.7186,0.3791,1.8748,0.3942,2.0311,0.469,2.1873,0.2366,2.3436,0.1436,2.4998,0.1176,2.656,0.2421,2.8123,0.3358,2.9685,0,166.49,120.98,93.37
1.705,1.7859,-0,1.7514,0.1217,1.3856,0.2435,1.0354,0.3652,0.8579,0.487,0.7369,0.6087,0.6689,0.7305,0.5974,0.8522,0.5658,0.974,0.531,1.0957,0.4281,1.2174,0.4308,1.3392,0.3982,1.4609,0.3349,1.5827,0.0359,1.7044,0.3541,1.8262,0.1909,1.9479,0.3126,2.0696,0.3853,2.1914,0.2777,2.3131,0,150.57,99.333,69.615
1.6796,1.7566,-0,1.7965,0.131,1.3481,0.262,0.9747,0.3931,0.7688,0.5241,0.6832,0.6551,0.6371,0.7861,0.5629,0.9171,0.5295,1.0482,0.5266,1.1792,0.474,1.3102,0.5876,1.4412,0.4502,1.5723,0.5225,1.7033,0.4716,1.8343,0.3249,1.9653,0.2737,2.0963,0.1181,2.2274,0,2.3584,0,2.4894,0,171.13,115.96,86.228
1.6244,1.7643,-0,1.548,0.0508,1.2947,0.1016,1.1793,0.1524,1.041,0.2032,0.8766,0.2541,0.7499,0.3049,0.6581,0.3557,0.5908,0.4065,0.5344,0.4573,0.4857,0.5081,0.4681,0.5589,0.4249,0.6097,0.425,0.6605,0.4003,0.7113,0.4507,0.7622,0.5843,0.813,0.3818,0.8638,0.4232,0.9146,0,0.9654,0,181.19,152.16,120.88
1.5776,1.8189,-0,1.5668,0.0592,1.2844,0.1185,1.1761,0.1777,1.0393,0.2369,0.8816,0.2962,0.7467,0.3554,0.6551,0.4146,0.5832,0.4739,0.5214,0.5331,0.5059,0.5923,0.5096,0.6516,0.5567,0.7108,0.484,0.77,0.4721,0.8293,0.5608,0.8885,0.3728,0.9477,0.116,1.007,0.1698,1.0662,0.2203,1.1254,0,174.3,145.22,115.24
1.5775,1.8056,-0,1.6553,0.0751,1.3328,0.1502,1.1574,0.2253,0.9652,0.3004,0.8242,0.3755,0.6973,0.4506,0.5919,0.5257,0.5371,0.6008,0.4571,0.6759,0.4435,0.751,0.369,0.8261,0.4842,0.9012,0.4236,0.9763,0.4918,1.0515,0.4007,1.1266,0.5124,1.2017,0,1.2768,0,1.3519,0,1.427,0,181.09,148.82,115.93
1.6243,1.7875,-0,1.5685,0.0526,1.3017,0.1053,1.1697,0.1579,1.0211,0.2105,0.8769,0.2631,0.7399,0.3158,0.635,0.3684,0.5759,0.421,0.5505,0.4737,0.5042,0.5263,0.4543,0.5789,0.4228,0.6315,0.4674,0.6842,0.4177,0.7368,0.4459,0.7894,0.4709,0.8421,0.4041,0.8947,0.4329,0.9473,0.3551,0.9999,0,181.8,150.35,116.31
1.612,1.7832,-0,1.5211,0.0515,1.2868,0.1031,1.1834,0.1546,1.0459,0.2062,0.8903,0.2577,0.7812,0.3093,0.6648,0.3608,0.613,0.4124,0.5514,0.4639,0.4944,0.5154,0.4538,0.567,0.4646,0.6185,0.473,0.6701,0.422,0.7216,0.3764,0.7732,0.3793,0.8247,0.3272,0.8763,0.678,0.9278,0.4337,0.9794,0,175.12,146.57,116.59
1.6178,1.7945,-0,1.4792,0.0434,1.2388,0.0868,1.1658,0.1302,1.0539,0.1736,0.9353,0.217,0.8182,0.2605,0.7018,0.3039,0.6294,0.3473,0.5748,0.3907,0.5222,0.4341,0.4807,0.4775,0.4663,0.5209,0.403,0.5643,0.4632,0.6077,0.4247,0.6511,0.398,0.6945,0.3452,0.7379,0.2244,0.7814,0.2944,0.8248,0,176.3,146.98,117.78
1.6188,1.8114,-0,1.638,0.0713,1.3338,0.1427,1.1512,0.214,0.9663,0.2854,0.8101,0.3567,0.7004,0.4281,0.6601,0.4994,0.5623,0.5708,0.5695,0.6421,0.5216,0.7135,0.5365,0.7848,0.5457,0.8561,0.4449,0.9275,0.3553,0.9988,0.5779,1.0702,0.5427,1.1415,0.2377,1.2129,0.3851,1.2842,0.2239,1.3556,0,179.01,147.32,113.74
1.6116,1.815,-0,1.5349,0.0578,1.3044,0.1156,1.2029,0.1734,1.0479,0.2313,0.8869,0.2891,0.7479,0.3469,0.6667,0.4047,0.5835,0.4625,0.5616,0.5203,0.5351,0.5782,0.4905,0.636,0.4961,0.6938,0.4289,0.7516,0.3877,0.8094,0.4597,0.8672,0.2801,0.9251,0.5427,0.9829,0.2926,1.0407,0.3122,1.0985,0,175.87,141.51,104.74
1.6293,1.8132,-0,1.6052,0.0739,1.3904,0.1477,1.1898,0.2216,0.9697,0.2954,0.8096,0.3693,0.7008,0.4432,0.6154,0.517,0.5617,0.5909,0.5603,0.6647,0.5413,0.7386,0.4988,0.8125,0.4843,0.8863,0.5562,0.9602,0.4283,1.034,0.6273,1.1079,0.6187,1.1817,0.293,1.2556,0,1.3295,0,1.4033,0,169.6,136.31,101.91
1.6473,1.8077,-0,1.5195,0.053,1.3055,0.1061,1.1968,0.1591,1.0407,0.2122,0.8909,0.2652,0.7635,0.3182,0.6672,0.3713,0.6045,0.4243,0.5518,0.4773,0.5308,0.5304,0.5002,0.5834,0.4804,0.6365,0.4624,0.6895,0.4278,0.7425,0.4009,0.7956,0.5801,0.8486,0.6834,0.9016,0.3804,0.9547,0.2551,1.0077,0,170.95,140.4,109.47
1.5623,1.8146,-0,1.5032,0.0511,1.2337,0.1023,1.1638,0.1534,1.0611,0.2046,0.9519,0.2557,0.8089,0.3069,0.7007,0.358,0.6257,0.4092,0.5552,0.4603,0.5009,0.5115,0.4978,0.5626,0.4549,0.6138,0.4684,0.6649,0.422,0.716,0.3369,0.7672,0.3856,0.8183,0.3965,0.8695,0.4312,0.9206,0.2737,0.9718,0,173.33,140.26,106.89
1.5915,1.8317,-0,1.4879,0.0535,1.2894,0.1069,1.2124,0.1604,1.0771,0.2139,0.9253,0.2674,0.8057,0.3208,0.6773,0.3743,0.5905,0.4278,0.5235,0.4813,0.4934,0.5347,0.4521,0.5882,0.4855,0.6417,0.504,0.6951,0.3373,0.7486,0.433,0.8021,0.6134,0.8556,0.3982,0.909,0.441,0.9625,0.4826,1.016,0,170.71,138.08,104.19
1.5608,1.8027,-0,1.5574,0.0552,1.2435,0.1104,1.1503,0.1655,1.0256,0.2207,0.8888,0.2759,0.7666,0.3311,0.6965,0.3863,0.6089,0.4414,0.5431,0.4966,0.5034,0.5518,0.4636,0.607,0.4468,0.6622,0.4672,0.7173,0.45,0.7725,0.4711,0.8277,0.3409,0.8829,0.3637,0.9381,0.4643,0.9933,0.3042,1.0484,0,176.32,143.31,108.1
1.553,1.8258,-0,1.4881,0.0511,1.2263,0.1023,1.1656,0.1534,1.0734,0.2046,0.9473,0.2557,0.8242,0.3069,0.6988,0.358,0.626,0.4092,0.5622,0.4603,0.5036,0.5114,0.4781,0.5626,0.4849,0.6137,0.4502,0.6649,0.408,0.716,0.4472,0.7672,0.5101,0.8183,0.3162,0.8695,0.6402,0.9206,0.1095,0.9717,0,170.02,138.59,106.32
1.5776,1.7928,-0,1.5131,0.0463,1.2285,0.0926,1.1441,0.1389,1.0457,0.1852,0.9358,0.2315,0.8053,0.2778,0.7088,0.3241,0.6255,0.3704,0.5516,0.4167,0.5272,0.463,0.4945,0.5093,0.4652,0.5556,0.4042,0.6019,0.3662,0.6482,0.2748,0.6945,0.3289,0.7408,0.3535,0.7871,0.3314,0.8334,0.3726,0.8797,0,178.6,146.2,111.52
1.5701,1.8268,-0,1.5008,0.0533,1.2612,0.1065,1.1828,0.1598,1.0749,0.2131,0.9358,0.2664,0.7912,0.3196,0.6918,0.3729,0.6146,0.4262,0.5281,0.4794,0.5038,0.5327,0.4372,0.586,0.4647,0.6392,0.4549,0.6925,0.4219,0.7458,0.4234,0.7991,0.3385,0.8523,0.2439,0.9056,0.3588,0.9589,0.1462,1.0121,0,174.51,140.84,104.31
1.6164,1.7838,-0,1.4995,0.0428,1.2456,0.0857,1.1642,0.1285,1.0495,0.1714,0.9356,0.2142,0.8163,0.2571,0.7224,0.2999,0.6226,0.3428,0.556,0.3856,0.5272,0.4284,0.474,0.4713,0.4595,0.5141,0.3968,0.557,0.3311,0.5998,0.355,0.6427,0.3543,0.6855,0.3879,0.7284,0.5322,0.7712,0.3078,0.8141,0,183.19,150.88,116.89
1.6368,1.7921,-0,1.5389,0.0506,1.2981,0.1012,1.1835,0.1519,1.0403,0.2025,0.9019,0.2531,0.7684,0.3037,0.6661,0.3543,0.6059,0.405,0.5364,0.4556,0.5316,0.5062,0.4696,0.5568,0.4621,0.6074,0.3765,0.658,0.473,0.7087,0.4646,0.7593,0.3075,0.8099,0.2633,0.8605,0.5387,0.9111,0.619,0.9618,0,180.86,149.85,118.34
1.63,1.7912,-0,1.558,0.0462,1.259,0.0923,1.1582,0.1385,1.0262,0.1846,0.9038,0.2308,0.7837,0.277,0.6812,0.3231,0.6024,0.3693,0.5708,0.4155,0.5163,0.4616,0.4061,0.5078,0.3634,0.5539,0.3709,0.6001,0.3808,0.6463,0.4215,0.6924,0.4523,0.7386,0.5177,0.7847,0.5763,0.8309,0.6185,0.8771,0,185.28,155.67,125.81
1.6067,1.8087,-0,1.5359,0.0534,1.2817,0.1067,1.1774,0.1601,1.0421,0.2134,0.8924,0.2668,0.7717,0.3201,0.6859,0.3735,0.6054,0.4269,0.5419,0.4802,0.512,0.5336,0.4677,0.5869,0.4722,0.6403,0.464,0.6936,0.4749,0.747,0.4965,0.8004,0.3706,0.8537,0.3464,0.9071,0.4787,0.9604,0.4871,1.0138,0,177.5,143.46,107.69
1.728,1.7926,-0,1.9217,0.1569,0.8425,0.3138,0.8152,0.4707,0.886,0.6276,1.0241,0.7846,0.8472,0.9415,0.7966,1.0984,0.7739,1.2553,0.83,1.4122,0.8239,1.5691,0.6228,1.726,0.4585,1.8829,0.3387,2.0398,0.3257,2.1968,0.3928,2.3537,0.3811,2.5106,0.4788,2.6675,0.5104,2.8244,0.4902,2.9813,0,182.3,179.37,157.66
1.6581,1.9959,-0,1.4687,0.1519,0.6308,0.3039,0.6662,0.4558,0.5444,0.6077,0.5526,0.7596,0.6074,0.9116,0.6013,1.0635,0.7395,1.2154,0.8965,1.3674,0.8778,1.5193,0.7431,1.6712,0.4688,1.8231,0.3045,1.9751,0.2073,2.127,0.2016,2.2789,0.064,2.4308,-0,2.5828,0.08,2.7347,0,2.8866,0,6.8732,6.8732,6.8732
1.5557,1.8224,-0,1.7331,0.051,1.2132,0.102,1.0828,0.153,0.9492,0.2041,0.8197,0.2551,0.7458,0.3061,0.6556,0.3571,0.6459,0.4081,0.5175,0.4591,0.4712,0.5101,0.4706,0.5611,0.4197,0.6122,0.4008,0.6632,0.3624,0.7142,0.3814,0.7652,0.4182,0.8162,0.2613,0.8672,0.3475,0.9182,0.4257,0.9693,0,176,166.73,159.85
1.968,1.0524,-0,1.6741,0.011,1.5018,0.0221,1.1849,0.0331,0.8865,0.0441,0.6448,0.0552,0.501,0.0662,0.4076,0.0772,0.3636,0.0883,0.321,0.0993,0.2873,0.1103,0.2765,0.1214,0.1911,0.1324,0.186,0.1434,0.1273,0.1545,0.2875,0.1655,0.0759,0.1765,0.5047,0.1876,0,0.1986,0,0.2096,0,228.21,174.41,120.3
1.619,1.9632,-0,1.8722,0.1326,1.3096,0.2651,0.9077,0.3977,0.7091,0.5302,0.759,0.6628,0.5742,0.7953,0.6436,0.9279,0.6289,1.0605,0.6232,1.193,0.4069,1.3256,0.4307,1.4581,0.4546,1.5907,0.2386,1.7232,0.6093,1.8558,0.2616,1.9884,0.3285,2.1209,0.1521,2.2535,0,2.386,0,2.5186,0,83.32,86.329,99.295
1.7903,1.6651,-0,1.7961,0.0616,1.2378,0.1233,1.0166,0.1849,0.9293,0.2466,0.8121,0.3082,0.7497,0.3699,0.7082,0.4315,0.6519,0.4932,0.6429,0.5548,0.6109,0.6165,0.4918,0.6781,0.6162,0.7398,0.5644,0.8014,0.5787,0.8631,0.6168,0.9247,0.5219,0.9864,0.5635,1.048,0.437,1.1097,0.2001,1.1713,0,160.02,150.61,142.11
1.6268,1.9269,-0,1.6242,0.0831,1.3821,0.1661,1.0698,0.2492,0.8809,0.3323,0.7959,0.4153,0.7455,0.4984,0.6996,0.5815,0.7188,0.6645,0.6684,0.7476,0.6198,0.8306,0.5789,0.9137,0.4989,0.9968,0.5182,1.0798,0.4917,1.1629,0.3618,1.246,0.4525,1.329,0.3552,1.4121,0.228,1.4952,0.516,1.5782,0,75.273,74.777,81.412
1.5887,1.6763,-0,1.6109,0.0221,1.1085,0.0441,1.0022,0.0662,0.8945,0.0883,0.8293,0.1103,0.7217,0.1324,0.6716,0.1545,0.5693,0.1765,0.5611,0.1986,0.5558,0.2207,0.5413,0.2427,0.4804,0.2648,0.4713,0.2869,0.4546,0.3089,0.3618,0.331,0.3454,0.3531,0.4233,0.3751,0.4351,0.3972,0.4878,0.4193,0,181.63,178.44,156.29
1.7632,1.8203,-0,1.8301,0.1245,1.2046,0.249,1.0788,0.3735,0.9023,0.498,0.85,0.6225,0.7681,0.747,0.6416,0.8715,0.7144,0.996,0.7506,1.1205,0.5023,1.245,0.5841,1.3695,0.455,1.494,0.5018,1.6185,0.4753,1.743,0.3682,1.8675,0.2478,1.992,0.5229,2.1166,0.4353,2.2411,0.2061,2.3656,0,105.91,56.754,21.547
1.7412,1.5896,-0,1.9266,0.1022,1.0864,0.2045,0.8464,0.3067,0.8181,0.409,0.7249,0.5112,0.6585,0.6135,0.5864,0.7157,0.5637,0.8179,0.5902,0.9202,0.5341,1.0224,0.5435,1.1247,0.5944,1.2269,0.6504,1.3292,0.5286,1.4314,0.3971,1.5336,0.3702,1.6359,0.4088,1.7381,0.1721,1.8404,0.381,1.9426,0,196.6,186.82,148.77
1.6103,1.5863,-0,1.9312,0.0477,0.9166,0.0955,0.8443,0.1432,0.8708,0.191,0.816,0.2387,0.6947,0.2865,0.6437,0.3342,0.6788,0.3819,0.4619,0.4297,0.4713,0.4774,0.4654,0.5252,0.5812,0.5729,0.6054,0.6207,0.5643,0.6684,0.5688,0.7162,0.7294,0.7639,0.6631,0.8116,0.5629,0.8594,0.4265,0.9071,0,218.64,218.57,215.24
1.6843,1.3253,-0,1.766,0.0212,1.1923,0.0424,1.0425,0.0637,0.8812,0.0849,0.7579,0.1061,0.7588,0.1273,0.8371,0.1486,0.7285,0.1698,0.6296,0.191,0.5771,0.2122,0.4819,0.2335,0.5407,0.2547,0.5842,0.2759,0.6579,0.2971,0.5364,0.3184,0.3754,0.3396,0.3773,0.3608,0.433,0.382,0.4528,0.4033,0,110.28,63.51,13.86
1.6478,1.8374,-0,1.815,0.0953,1.3058,0.1906,1.1227,0.2859,1.0105,0.3812,0.9434,0.4765,0.8919,0.5718,0.8598,0.6671,0.836,0.7624,0.8134,0.8577,0.7846,0.953,0.7163,1.0483,0.6299,1.1436,0.5274,1.2389,0.4827,1.3342,0.4089,1.4295,0.391,1.5248,0.3481,1.6201,0.294,1.7154,0.2412,1.8107,0,98.958,101.18,102.55
1.7192,1.6621,-0,1.9407,0.1256,0.7635,0.2512,0.7781,0.3768,0.5369,0.5024,0.4127,0.628,0.4347,0.7536,0.4987,0.8793,0.6532,1.0049,0.7194,1.1305,0.6881,1.2561,0.5985,1.3817,0.5217,1.5073,0.2226,1.6329,0.4218,1.7585,0.3076,1.8841,0.0189,2.0097,0.2824,2.1353,0,2.2609,0,2.3865,0,202.95,199.06,191.07
1.7394,1.5029,-0,1.9521,0.0267,1.1666,0.0534,0.9029,0.0801,0.6368,0.1068,0.4875,0.1335,0.4181,0.1602,0.341,0.1869,0.381,0.2137,0.3338,0.2404,0.3848,0.2671,0.3928,0.2938,0.5917,0.3205,0.6765,0.3472,0.7807,0.3739,0.8218,0.4006,0.75,0.4273,0.5679,0.454,0.39,0.4807,0.3687,0.5074,0,240.33,132.93,84.363
1.4785,1.793,-0,1.8634,0.0886,1.3083,0.1772,1.074,0.2658,0.8816,0.3544,0.7515,0.4429,0.6426,0.5315,0.575,0.6201,0.5468,0.7087,0.4836,0.7973,0.4247,0.8859,0.4256,0.9745,0.3454,1.0631,0.2793,1.1517,0.2784,1.2402,0.2785,1.3288,0.1893,1.4174,0.0838,1.506,0,1.5946,0,1.6832,0,168.73,118.08,111.89
1.628,1.6394,-0,1.8786,0.0964,1.1842,0.1927,0.9556,0.2891,0.6599,0.3854,0.7701,0.4818,0.3874,0.5781,0.2518,0.6745,0.4356,0.7708,0.4303,0.8672,0.4186,0.9635,0.3251,1.0599,0.2287,1.1562,0.4495,1.2526,0.4019,1.3489,0.459,1.4453,0.479,1.5416,0.4241,1.638,0.4536,1.7343,0.1422,1.8307,0,186.55,185.86,186.37
1.7304,1.7991,-0,1.889,0.0801,0.8573,0.1602,0.8152,0.2403,0.6853,0.3203,0.6947,0.4004,0.7656,0.4805,0.7111,0.5606,0.9071,0.6407,0.4766,0.7208,0.1816,0.8008,0.0835,0.8809,0.3672,0.961,0.3027,1.0411,0.2453,1.1212,0.2847,1.2013,0.2579,1.2813,0.2168,1.3614,0.276,1.4415,0.6438,1.5216,0,139.57,123.68,103.12
1.752,1.5537,-0,1.8932,0.0892,1.216,0.1783,0.9088,0.2675,0.6749,0.3566,0.7156,0.4458,0.467,0.535,0.5746,0.6241,0.3917,0.7133,0.6083,0.8025,0.4518,0.8916,0.4254,0.9808,0.3985,1.0699,0.4763,1.1591,0.5988,1.2483,0.4505,1.3374,0.5815,1.4266,0.3783,1.5157,0,1.6049,0,1.6941,0,180.55,183.21,136.89
1.7024,1.4008,-0,1.8947,0.0229,1.1401,0.0458,1.0338,0.0688,0.8658,0.0917,0.7861,0.1146,0.6736,0.1375,0.5527,0.1605,0.4406,0.1834,0.4813,0.2063,0.588,0.2292,0.6041,0.2522,0.567,0.2751,0.5571,0.298,0.5997,0.3209,0.5164,0.3439,0.4787,0.3668,0.4064,0.3897,0.2867,0.4126,0.1636,0.4356,0,228.7,220.14,219.46
